0,0
0.01,0
0.02,1.74788e-09
0.03,6.99028e-09
0.04,1.74714e-08
0.05,3.49317e-08
0.06,6.11067e-08
0.07,9.77259e-08
0.08,1.46511e-07
0.09,2.09176e-07
0.1,2.87425e-07
0.11,3.82949e-07
0.12,4.97429e-07
0.13,6.32533e-07
0.14,7.89912e-07
0.15,9.71204e-07
0.16,1.17803e-06
0.17,1.41199e-06
0.18,1.67466e-06
0.19,1.96761e-06
0.2,2.29238e-06
0.21,2.65049e-06
0.22,3.04343e-06
0.23,3.47266e-06
0.24,3.93964e-06
0.25,4.44579e-06
0.26,4.99248e-06
0.27,5.58107e-06
0.28,6.21291e-06
0.29,6.88928e-06
0.3,7.61146e-06
0.31,8.38068e-06
0.32,9.19813e-06
0.33,1.0065e-05
0.34,1.09824e-05
0.35,1.19514e-05
0.36,1.29731e-05
0.37,1.40485e-05
0.38,1.51786e-05
0.39,1.63643e-05
0.4,1.76065e-05
0.41,1.89061e-05
0.42,2.02638e-05
0.43,2.16806e-05
0.44,2.3157e-05
0.45,2.46938e-05
0.46,2.62916e-05
0.47,2.79511e-05
0.48,2.96727e-05
0.49,3.1457e-05
0.5,3.33044e-05
0.51,3.52153e-05
0.52,3.71901e-05
0.53,3.92292e-05
0.54,4.13327e-05
0.55,4.3501e-05
0.56,4.57341e-05
0.57,4.80322e-05
0.58,5.03953e-05
0.59,5.28235e-05
0.6,5.53168e-05
0.61,5.78751e-05
0.62,6.04981e-05
0.63,6.31859e-05
0.64,6.5938e-05
0.65,6.87543e-05
0.66,7.16344e-05
0.67,7.45779e-05
0.68,7.75844e-05
0.69,8.06534e-05
0.7,8.37844e-05
0.71,8.69767e-05
0.72,9.02298e-05
0.73,9.35429e-05
0.74,9.69154e-05
0.75,0.000100346
0.76,0.000103835
0.77,0.000107381
0.78,0.000110982
0.79,0.000114638
0.8,0.000118348
0.81,0.000122111
0.82,0.000125926
0.83,0.000129791
0.84,0.000133705
0.85,0.000137668
0.86,0.000141677
0.87,0.000145731
0.88,0.000149829
0.89,0.00015397
0.9,0.000158152
0.91,0.000162374
0.92,0.000166633
0.93,0.000170929
0.94,0.000175259
0.95,0.000179622
0.96,0.000184017
0.97,0.000188441
0.98,0.000192893
0.99,0.000197371
1,0.000201873
1.01,0.000206397
1.02,0.000210941
1.03,0.000215504
1.04,0.000220082
1.05,0.000224675
1.06,0.00022928
1.07,0.000233896
1.08,0.000238519
1.09,0.000243148
1.1,0.000247781
1.11,0.000252415
1.12,0.000257049
1.13,0.000261679
1.14,0.000266305
1.15,0.000270923
1.16,0.000275532
1.17,0.000280128
1.18,0.000284711
1.19,0.000289276
1.2,0.000293823
1.21,0.000298349
1.22,0.000302851
1.23,0.000307327
1.24,0.000311774
1.25,0.000316191
1.26,0.000320575
1.27,0.000324923
1.28,0.000329233
1.29,0.000333503
1.3,0.000337731
1.31,0.000341913
1.32,0.000346048
1.33,0.000350133
1.34,0.000354166
1.35,0.000358144
1.36,0.000362065
1.37,0.000365927
1.38,0.000369728
1.39,0.000373464
1.4,0.000377135
1.41,0.000380736
1.42,0.000384267
1.43,0.000387725
1.44,0.000391108
1.45,0.000394413
1.46,0.000397638
1.47,0.000400781
1.48,0.00040384
1.49,0.000406813
1.5,0.000409698
1.51,0.000412492
1.52,0.000415194
1.53,0.000417801
1.54,0.000420312
1.55,0.000422724
1.56,0.000425036
1.57,0.000427245
1.58,0.000429351
1.59,0.00043135
1.6,0.000433242
1.61,0.000435024
1.62,0.000436695
1.63,0.000438254
1.64,0.000439697
1.65,0.000441025
1.66,0.000442235
1.67,0.000443326
1.68,0.000444297
1.69,0.000445146
1.7,0.000445871
1.71,0.000446472
1.72,0.000446947
1.73,0.000447295
1.74,0.000447515
1.75,0.000447606
1.76,0.000447566
1.77,0.000447395
1.78,0.000447091
1.79,0.000446655
1.8,0.000446084
1.81,0.000445379
1.82,0.000444538
1.83,0.000443561
1.84,0.000442447
1.85,0.000441196
1.86,0.000439808
1.87,0.000438281
1.88,0.000436615
1.89,0.00043481
1.9,0.000432866
1.91,0.000430783
1.92,0.00042856
1.93,0.000426198
1.94,0.000423696
1.95,0.000421055
1.96,0.000418274
1.97,0.000415353
1.98,0.000412294
1.99,0.000409096
2,0.000405759
2.01,0.000402285
2.02,0.000398673
2.03,0.000394924
2.04,0.000391039
2.05,0.000387018
2.06,0.000382862
2.07,0.000378571
2.08,0.000374148
2.09,0.000369592
2.1,0.000364904
2.11,0.000360086
2.12,0.000355139
2.13,0.000350063
2.14,0.000344861
2.15,0.000339533
2.16,0.00033408
2.17,0.000328504
2.18,0.000322807
2.19,0.00031699
2.2,0.000311054
2.21,0.000305001
2.22,0.000298833
2.23,0.000292552
2.24,0.000286159
2.25,0.000279656
2.26,0.000273044
2.27,0.000266327
2.28,0.000259506
2.29,0.000252582
2.3,0.000245559
2.31,0.000238438
2.32,0.000231221
2.33,0.000223911
2.34,0.000216509
2.35,0.000209019
2.36,0.000201442
2.37,0.000193781
2.38,0.000186039
2.39,0.000178218
2.4,0.00017032
2.41,0.000162348
2.42,0.000154305
2.43,0.000146193
2.44,0.000138015
2.45,0.000129774
2.46,0.000121472
2.47,0.000113113
2.48,0.000104699
2.49,9.62325e-05
2.5,8.77172e-05
2.51,7.91557e-05
2.52,7.0551e-05
2.53,6.1906e-05
2.54,5.32237e-05
2.55,4.45071e-05
2.56,3.57593e-05
2.57,2.69834e-05
2.58,1.81824e-05
2.59,9.35946e-06
2.6,5.17678e-07
2.61,-8.3398e-06
2.62,-1.72098e-05
2.63,-2.60892e-05
2.64,-3.49748e-05
2.65,-4.38634e-05
2.66,-5.27518e-05
2.67,-6.16368e-05
2.68,-7.05152e-05
2.69,-7.93838e-05
2.7,-8.82392e-05
2.71,-9.70784e-05
2.72,-0.000105898
2.73,-0.000114695
2.74,-0.000123466
2.75,-0.000132208
2.76,-0.000140917
2.77,-0.00014959
2.78,-0.000158225
2.79,-0.000166818
2.8,-0.000175365
2.81,-0.000183864
2.82,-0.000192311
2.83,-0.000200703
2.84,-0.000209038
2.85,-0.000217311
2.86,-0.00022552
2.87,-0.000233662
2.88,-0.000241733
2.89,-0.000249731
2.9,-0.000257653
2.91,-0.000265495
2.92,-0.000273254
2.93,-0.000280928
2.94,-0.000288513
2.95,-0.000296007
2.96,-0.000303407
2.97,-0.00031071
2.98,-0.000317913
2.99,-0.000325014
3,-0.000332008
3.01,-0.000338895
3.02,-0.000345671
3.03,-0.000352333
3.04,-0.000358879
3.05,-0.000365307
3.06,-0.000371613
3.07,-0.000377795
3.08,-0.000383851
3.09,-0.000389779
3.1,-0.000395576
3.11,-0.000401239
3.12,-0.000406766
3.13,-0.000412156
3.14,-0.000417406
3.15,-0.000422514
3.16,-0.000427477
3.17,-0.000432295
3.18,-0.000436963
3.19,-0.000441482
3.2,-0.000445849
3.21,-0.000450061
3.22,-0.000454118
3.23,-0.000458018
3.24,-0.000461758
3.25,-0.000465338
3.26,-0.000468755
3.27,-0.000472008
3.28,-0.000475096
3.29,-0.000478018
3.3,-0.000480771
3.31,-0.000483355
3.32,-0.000485769
3.33,-0.000488011
3.34,-0.00049008
3.35,-0.000491975
3.36,-0.000493695
3.37,-0.00049524
3.38,-0.000496608
3.39,-0.000497799
3.4,-0.000498811
3.41,-0.000499645
3.42,-0.000500299
3.43,-0.000500774
3.44,-0.000501067
3.45,-0.00050118
3.46,-0.000501112
3.47,-0.000500862
